research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
CES201610,5514,337,brick,afkbakening,afbakening,demarcation,use brick as demarcation,use brick as demarcation,2,5
CES201610,6622,412,brick,afbrokkelen,afbrokkelen,crumble,use brick as crumble,use brick as crumble,2,5
CES201610,6718,419,brick,afbrokkelen,afbrokkelen,crumble,use brick as crumble,use brick as crumble,2,5
CES201610,11701,738,brick,afleider,afleider,distractor,use brick as distractor,use brick as distractor,4,2
CES201610,5089,295,brick,afscherming,afscherming,shielding,use brick as shielding,use brick as shielding,1,5
CES201610,7367,474,brick,iets mee afzetten,afzetten,drop off,use brick as drop off,use brick as drop off,2,5
CES201610,4204,257,brick,allerlei soorten meubels,allerlei soorten meubels,all kinds of furniture,use brick as all kinds of furniture,use brick as all kinds of furniture,2,4
CES201610,12606,783,brick,alweer,alweer,again,use brick as again,use brick as again,0,0
CES201610,3844,216,brick,Amsterdamse school,Amsterdamse school,Amsterdam school,use brick as Amsterdam school,use brick as Amsterdam school,1,1
CES201610,6005,393,brick,een ander stuk steen breken,ander stuk steen breken,break another piece of stone,use brick as break another piece of stone,use brick as break another piece of stone,2,4
CES201610,3598,196,brick,anker,anker,anchor,use brick as anchor,use brick to anchor,3,4
CES201610,5803,371,brick,anker,anker,anchor,use brick as anchor,use brick to anchor,3,4
CES201610,9730,621,brick,anker,anker,anchor,use brick as anchor,use brick to anchor,3,4
CES201610,2406,120,brick,antraciet,antraciet,anthracite,use brick as anthracite,use brick as anthracite,0,0
CES201610,5541,330,brick,appartement,appartement,apartment,use brick as apartment,use brick as apartment,1,5
CES201610,6788,421,brick,appartement,appartement,apartment,use brick as apartment,use brick as apartment,1,5
CES201610,2476,124,brick,appartementen,appartementen,apartments,use brick as apartments,use brick as apartments,1,5
CES201610,2482,124,brick,aquaduct,aquaduct,aqueduct,use brick as aqueduct,use brick as aqueduct,1,5
CES201610,6800,421,brick,architect,architect,architect,use brick as architect,use brick as architect,1,5
CES201610,3667,201,brick,architectuur,architectuur,architecture,use brick as architecture,use brick as architecture,1,5
CES201610,8116,546,brick,architectuur,architectuur,architecture,use brick as architecture,use brick as architecture,1,5
CES201610,9408,597,brick,arm,arm,arm,use brick as arm,use brick as arm,3,2
CES201610,3992,233,brick,als asbak,asbak,ashtray,use brick as ashtray,use brick as ashtray,3,3
CES201610,11694,738,brick,asbak,asbak,ashtray,use brick as ashtray,use brick as ashtray,3,3
CES201610,3740,206,brick,asfalt,asfalt,asphalt,use brick as asphalt,use brick as asphalt,1,3
CES201610,5441,324,brick,Gebruiken om je auto mooier te maken,auto mooier,car more beautiful,use brick as car more beautiful,use brick as car more beautiful,3,3
CES201610,11698,738,brick,auto openbreker bij warm weer wanneer een hond in de auto zit,auto openbreken warm weer wanneer hond auto zit,car breaking in warm weather when dog is in car,use brick as car breaking in warm weather when dog is in car,use brick as car breaking in warm weather when dog is in car,2,4
CES201610,5442,324,brick,Autos bekrassen,auto s bekrassen,scratching cars,use brick as scratching cars,use brick as scratching cars,2,5
CES201610,3059,179,brick,autoruit inslaan,autoruit inslaan,smashing car window,use brick as smashing car window,use brick as smashing car window,2,4
CES201610,5596,352,brick,autoruiten breken,autoruiten breken,breaking car windows,use brick as breaking car windows,use brick as breaking car windows,2,4
CES201610,6792,421,brick,autoweg,autoweg,highway,use brick as highway,use brick as highway,1,5
CES201610,6531,415,brick,bak,bak,bin,use brick as bin,use brick as bin,2,4
CES201610,7026,426,brick,bak,bak,bin,use brick as bin,use brick as bin,2,4
CES201610,8118,546,brick,bak,bak,bin,use brick as bin,use brick as bin,2,4
CES201610,10780,678,brick,bak,bak,bin,use brick as bin,use brick as bin,2,4
CES201610,2331,115,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,2834,162,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,3834,218,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,3877,224,brick,Bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,3969,237,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,4033,239,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,4615,272,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,5726,361,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,5848.3,370,brick, bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,5965,388,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,6609,412,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,6529,415,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,7092,428,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,9638,609,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,10844,681,brick,Bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,11370,714,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,11547,729,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,11727,741,brick,bakken,bakken,baking,use brick as baking,use brick as baking,2,5
CES201610,2850,168,brick,bakken bouwen,bakken bouwen,building bins,use brick as building bins,use brick as building bins,2,5
CES201610,7093,428,brick,bakker,bakker,Baker,use brick as Baker,use brick as Baker,0,0
CES201610,4049,242,brick,bakoven,bakoven,oven,use brick as oven,use brick as oven,2,5
CES201610,2997,172,brick,baksteen kunnen fungeren als palen voor een voetbaldoeltje,baksteen fungeren palen voetbaldoeltje,brick posts function as football goal,use brick as brick posts function as football goal,use brick as brick posts function as football goal,4,5
CES201610,2998,172,brick,Een baksteen kan gebruikt worden als deurstop,baksteen gebruikt deurstopper,brick used door stopper,use brick as brick used door stopper,use brick as brick used door stopper,2,5
CES201610,2999,172,brick,een baksteen kan gebruikt worden om een noot te kraken,baksteen gebruikt noot kraken,brick used nut cracking,use brick as brick used nut cracking,use brick as brick used nut cracking,3,5
CES201610,2996,172,brick,baksteen kan je gebruiken om een huis te bouwen,baksteen huis bouwen,building brick house,use brick as building brick house,use brick as building brick house,1,5
CES201610,10501,666,brick,baksteenwerpen,baksteen werpen,throw brick,use brick as throw brick,use brick as throw brick,2,4
CES201610,2496.3,133,brick, bakstenen maken,bakstenen,brick,use brick as brick,use brick as brick,1,5
CES201610,2493,126,brick,bakstenen bankje,bakstenen bankje,brick bench,use brick as brick bench,use brick as brick bench,2,5
CES201610,11437,723,brick,bakstenen beeld,bakstenen beeld,brick statue,use brick as brick statue,use brick as brick statue,3,4
CES201610,4260,265,brick,bal,bal,ball,use brick as ball,use brick as ball,4,2
CES201610,5757,358,brick,bal uit de boom gooien,bal boom gooien,throwing ball tree,use brick as throwing ball tree,use brick as throwing ball tree,4,4
CES201610,3698,204,brick,balanceren,balanceren,balance,use brick as balance,use brick as balance,2,3
CES201610,4449,273,brick,op balanceren,balanceren,balance,use brick as balance,use brick as balance,2,3
CES201610,5684,356,brick,balanceren,balanceren,balance,use brick as balance,use brick as balance,2,3
CES201610,7928,534,brick,op balanceren,balanceren,balance,use brick as balance,use brick as balance,2,3
CES201610,8701,564,brick,op balanceren,balanceren,balance,use brick as balance,use brick as balance,2,3
CES201610,10832,681,brick,Balanceren,balanceren,balance,use brick as balance,use brick as balance,2,3
CES201610,11793,747,brick,op balanceren,balanceren,balance,use brick as balance,use brick as balance,2,3
CES201610,3791,214,brick,balanceren op je hand,balanceren hand,balancing hand,use brick as balancing hand,use brick as balancing hand,2,3
CES201610,4074,248,brick,balanceringsmiddel op je hoofd,balanceringsmiddel hoofd,balancing agent head,use brick as balancing agent head,use brick as balancing agent head,3,3
CES201610,2269,104,brick,Balans gewicht,balans gewicht,balance weight,use brick as balance weight,use brick as balance weight,2,4
CES201610,2414,118,brick,balans gewicht,balans gewicht,balance weight,use brick as balance weight,use brick as balance weight,2,4
CES201610,7593,495,brick,balansmiddel,balansmiddel,balancing tool,use brick as balancing tool,use brick as balancing tool,2,4
CES201610,5532,334,brick,als ballast,ballast,ballast,use brick as ballast,use brick as ballast,2,4
CES201610,9670,615,brick,als balast gebruiken,ballast,ballast,use brick as ballast,use brick as ballast,2,4
CES201610,6292,405,brick,om ballon vast te houden,ballon vast houden,holding balloon,use brick as holding balloon,use brick as holding balloon,2,5
CES201610,5364,313,brick,meer banen ,banen,jobs,use brick as jobs,use brick as jobs,0,0
CES201610,7416,477,brick,bang,bang,anxious,use brick as anxious,use brick as anxious,0,0
CES201610,2881,170,brick,Bank,bank,Bank,use brick as Bank,use brick as Bank,2,4
CES201610,3597,196,brick,bank,bank,Bank,use brick as Bank,use brick as Bank,2,4
CES201610,4153,250,brick,bank,bank,Bank,use brick as Bank,use brick as Bank,2,4
CES201610,7666,501,brick,bank,bank,Bank,use brick as Bank,use brick as Bank,2,4
CES201610,7805,516,brick,bank,bank,Bank,use brick as Bank,use brick as Bank,2,4
CES201610,9342,591,brick,bank,bank,Bank,use brick as Bank,use brick as Bank,2,4
CES201610,9728,621,brick,bank,bank,Bank,use brick as Bank,use brick as Bank,2,4
CES201610,7065.1,425,brick,bank zitje,bank zitje,sofa seat,use brick as sofa seat,use brick as sofa seat,2,4
CES201610,2802,164,brick,bankje,bankje,bench,use brick as bench,use brick as bench,2,4
CES201610,11436,723,brick,bankje,bankje,bench,use brick as bench,use brick as bench,2,4
CES201610,2465,123,brick,barbeque,barbecue,barbecue,use brick as barbecue,use brick as barbecue,3,3
CES201610,3453,189,brick,barbecue,barbecue,barbecue,use brick as barbecue,use brick as barbecue,3,3
CES201610,4010,225,brick,bbq van maken,barbecue,barbecue,use brick as barbecue,use brick as barbecue,3,3
CES201610,4154,250,brick,barbaque,barbecue,barbecue,use brick as barbecue,use brick as barbecue,3,3
CES201610,4312,264,brick,barbaque,barbecue,barbecue,use brick as barbecue,use brick as barbecue,3,3
CES201610,11772,744,brick,barbecue,barbecue,barbecue,use brick as barbecue,use brick as barbecue,3,3
CES201610,11857,750,brick,bbq maken,barbecue,barbecue,use brick as barbecue,use brick as barbecue,3,3
CES201610,8070,543,brick,bbq van baksteen,barbecue baksteen,barbecue brick,use brick as barbecue brick,use brick as barbecue brick,3,3
CES201610,2663,150,brick,door een basket heen gooien,basket heen gooien,throw basket,use brick as throw basket,use brick as throw basket,3,3
CES201610,2868,170,brick,Basketbal,basketbal,basketball,use brick as basketball,use brick as basketball,4,2
CES201610,12617,783,brick,basketballen,basketballen,play basketball,use brick as play basketball,use brick as play basketball,4,2
CES201610,2781,161,brick,bed van maken,bed,bed,use brick as bed,use brick as bed,3,3
CES201610,2883,170,brick,Bed,bed,bed,use brick as bed,use brick as bed,3,3
CES201610,5472,332,brick,een bed van maken,bed,bed,use brick as bed,use brick as bed,3,3
CES201610,12748,789,brick,bed,bed,bed,use brick as bed,use brick as bed,3,3
CES201610,2356,113,brick,je bed rechtzetten,bed rechtzetten,straighten bed,use brick as straighten bed,use brick as straighten bed,2,4
CES201610,7628,504,brick,bed verhoging,bed verhoging,bed increase,use brick as bed increase,use brick as bed increase,2,4
CES201610,4427,268,brick,Iets bedekken,bedekken,cover,use brick as cover,use brick to cover,2,3
CES201610,12607,783,brick,bedenk,bedenk,think,use brick as think,use brick as think,0,3
CES201610,5461,326,brick,bedreigen,bedreigen,threaten,use brick as threaten,use brick as threaten,2,4
CES201610,3997,236,brick,bedrijf,bedrijf,company,use brick as company,use brick as company,1,4
CES201610,5230,302,brick,bedrijf ,bedrijf,company,use brick as company,use brick as company,1,4
CES201610,2290,107,brick,beeld,beeld,image,use brick as image,use brick as image,3,4
CES201610,2629,144,brick,beeld,beeld,image,use brick as image,use brick as image,3,4
CES201610,2908.3,169,brick, beeld,beeld,image,use brick as image,use brick as image,3,4
CES201610,3738,206,brick,beeld,beeld,image,use brick as image,use brick as image,2,4
CES201610,4199,257,brick,beeld maken,beeld,image,use brick as image,use brick as image,3,4
CES201610,7673,507,brick,een beeld vam iets of iemand,beeld,image,use brick as image,use brick as image,3,4
CES201610,2267,104,brick,Beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,3889,223,brick,beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,4315,264,brick,beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,5078,294,brick,beelhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,5195,299,brick,beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,5550,336,brick,beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,5729,361,brick,beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,6411,410,brick,beeldhouwen ,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,6776,420,brick,gebruiken voor beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,7173,433,brick,beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,9211,585,brick,beeldhouwen,beeldhouwen,sculpt,use brick as sculpt,use brick as sculpt,3,4
CES201610,5891,382,brick,beeldhouwmateriaal,beeldhouwmateriaal,sculpture material,use brick as sculpture material,use brick as sculpture material,3,4
CES201610,3793,214,brick,een beeldhouwwerk van maken,beeldhouwwerk,sculpture,use brick as sculpture,use brick as sculpture,3,4
CES201610,5574,344,brick,beeldhouwwerk ,beeldhouwwerk,sculpture,use brick as sculpture,use brick as sculpture,3,4
CES201610,7034,426,brick,begin,begin,get started,use brick as get started,use brick as get started,2,2
CES201610,4494,275,brick,begraven,begraven,bury,use brick as bury,use brick as bury,2,3
CES201610,6482,414,brick,begraven,begraven,bury,use brick as bury,use brick as bury,2,3
CES201610,7495,471,brick,bijtelen met een steen en er een kunstvoorwerp van maken,beitelen steen kunstvoorwerp,chiseling stone art object,use brick as chiseling stone art object,use brick as chiseling stone art object,3,4
CES201610,3806,214,brick,bekijken,bekijken,look at,use brick as look at,use brick as look at,2,4
CES201610,9217,585,brick,belichten,belichten,highlight,use brick as highlight,use brick as highlight,3,4
CES201610,6780,420,brick,belichten in gekleurde lichten/ vellere en minder velle lichten,belichten gekleurde lichten fellere minder felle lichten,colored lights illuminate brighter less bright lights,use brick as colored lights illuminate brighter less bright lights,use brick as colored lights illuminate brighter less bright lights,3,4
CES201610,3852,222,brick,beplakken,beplakken,plaster,use brick as plaster,use brick as plaster,3,4
CES201610,9210,585,brick,beplakken met foto's,beplakken foto s,covering photos,use brick as covering photos,use brick as covering photos,3,4
CES201610,9220,585,brick,beplakken met papier,beplakken papier,sticking paper,use brick as sticking paper,use brick as sticking paper,3,4
CES201610,6779.1,420,brick,beplakken met papierknipsels,beplakken papierknipsels,covering paper cuttings,use brick as covering paper cuttings,use brick as covering paper cuttings,3,4
CES201610,9215,585,brick,beplakken met stikkers,beplakken stikkers,apply stickers,use brick as apply stickers,use brick as apply stickers,3,4
CES201610,9218,585,brick,beplakken met stukjes spiegel of glas,beplakken stukjes spiegel glas,covering pieces of mirror glass,use brick as covering pieces of mirror glass,use brick as covering pieces of mirror glass,3,4
CES201610,5447,327,brick,iets beschadigen,beschadigen,damage,use brick as damage,use brick as damage,2,5
CES201610,5448,327,brick,iemand beschadigen,beschadigen,damage,use brick as damage,use brick as damage,2,5
CES201610,4131,245,brick,beschermen,beschermen,protect,use brick as protect,use brick to protect,2,4
CES201610,3422,186,brick,bescherming,bescherming,protection,use brick as protection,use brick as protection,2,4
CES201610,5088,295,brick,bescherming,bescherming,protection,use brick as protection,use brick as protection,2,4
CES201610,5373,314,brick,bescherming,bescherming,protection,use brick as protection,use brick as protection,2,4
CES201610,12047,765,brick,bescherming,bescherming,protection,use brick as protection,use brick as protection,2,4
CES201610,2351,113,brick,beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,3501.5,194,brick, beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,3678,202,brick,beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,3851,222,brick,beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,5460,326,brick,beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,5914,383,brick,beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,6216,404,brick,beschilderen ,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,6483,414,brick,beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201610,2343,112,brick,beschilderen en als decoratie gebruiken,beschilderen decoratie,painting decoration,use brick as painting decoration,use brick as painting decoration,3,4
CES201610,4619,272,brick,bespuwen,bespuwen,spit on,use brick as spit on,use brick as spit on,2,4
CES201610,6434,411,brick,bestraten,bestraten,paving,use brick as paving,use brick as paving,1,5
CES201610,5255,301,brick,bestrating,bestrating,pavement,use brick as pavement,use brick as pavement,1,5
CES201610,9216,585,brick,betekenen,betekenen,mean,use brick as mean,use brick as mean,3,4
CES201610,5653,347,brick,beton,beton,concrete,use brick as concrete,use brick as concrete,1,4
CES201610,8102,546,brick,beton,beton,concrete,use brick as concrete,use brick as concrete,1,4
CES201610,9380,594,brick,beton,beton,concrete,use brick as concrete,use brick as concrete,1,4
CES201610,9852,630,brick,beton,beton,concrete,use brick as concrete,use brick as concrete,1,4
CES201610,9381,594,brick,betonmolen,betonmolen,concrete mixer,use brick as concrete mixer,use brick as concrete mixer,3,3
CES201610,11733,741,brick,bevijanden,bevijanden,enemies,use brick as enemies,use brick as enemies,4,2
CES201610,11732,741,brick,bevrienden,bevrienden,friends,use brick as friends,use brick as friends,4,2
CES201610,11550,729,brick,iemand bewusteloos slaan,bewusteloos slaan,knock out,use brick as knock out,use brick as knock out,2,4
CES201610,2449,122,brick,3 biggetjes,biggetjes,piglets,use brick as piglets,use brick as piglets,0,0
CES201610,4935,289,brick,in bijten om je tanden te verbrijzelen,bijten tanden verbrijzelen,biting teeth shattering,use brick as biting teeth shattering,use brick as biting teeth shattering,4,1
CES201610,7841,531,brick,bijzettafeltje,bijzettafeltje,side table,use brick as side table,use brick as side table,2,3
CES201610,5035,291,brick,binnenmuur bouwen,binnenmuur bouwen,building interior wall,use brick as building interior wall,use brick as building interior wall,1,5
CES201610,11908,759,brick,blaadjeshouder,blaadjes houder,leaf holder,use brick as leaf holder,use brick as leaf holder,2,5
CES201610,10186,657,brick,blikjes werpen,blikjes werpen,throwing cans,use brick as throwing cans,use brick as throwing cans,3,4
CES201610,7891,528,brick,blikjespletter,blikjespletter,can crusher,use brick as can crusher,use brick as can crusher,2,4
CES201610,7065.2,425,brick, bloemen pot,bloemen pot,flower pot,use brick as flower pot,use brick as flower pot,2,5
CES201610,7804,516,brick,bloemenpot,bloemen pot,flower pot,use brick as flower pot,use brick as flower pot,2,5
CES201610,2497,133,brick,bloempot van maken,bloempot,flowerpot,use brick as flowerpot,use brick as flowerpot,2,5
CES201610,11907,759,brick,bloempothouder,bloempothouder,flower pot holder,use brick as flower pot holder,use brick as flower pot holder,2,5
CES201610,2448.3,122,brick, blok,blok,block,use brick as block,use brick as block,1,5
CES201610,4358,271,brick,blok,blok,block,use brick as block,use brick as block,1,5
CES201610,5249,301,brick,blok,blok,block,use brick as block,use brick as block,1,5
CES201610,12525,780,brick,blok,blok,block,use brick as block,use brick as block,1,5
CES201610,2832,162,brick,een blok bouwen,blok bouwen,building block,use brick as building block,use brick as building block,1,5
CES201610,4019,238,brick,blokkade,blokkade,blockade,use brick as blockade,use brick as blockade,2,5
CES201610,4176,255,brick,blokken,blokken,blocks,use brick as blocks,use brick as blocks,1,5
CES201610,5316,305,brick,blokkendoos,blokkendoos,block box,use brick as block box,use brick as block box,3,4
CES201610,9826,630,brick,bob de bouwer,bob bouwer,bob builder,use brick as bob builder,use brick as bob builder,0,0
CES201610,11858,750,brick,iemand mee naar de bodem laten zinken,bodem laten zinken,let bottom sink,use brick as let bottom sink,use brick as let bottom sink,3,4
CES201610,6708,419,brick,er een boek opleggen,boek opleggen,impose book,use brick as impose book,use brick as impose book,2,3
CES201610,5449,327,brick,boeken legger,boeken legger,bookmark,use brick as bookmark,use brick as bookmark,4,2
CES201610,4082,248,brick,boekenhouder,boekenhouder,book holder,use brick as book holder,use brick as book holder,2,5
CES201610,4707,281,brick,boekenhouder,boekenhouder,book holder,use brick as book holder,use brick as book holder,2,5
CES201610,11905,759,brick,boekenhouder,boekenhouder,book holder,use brick as book holder,use brick as book holder,2,5
CES201610,2354,113,brick,een boekenkast van maken,boekenkast,bookcase,use brick as bookcase,use brick as bookcase,3,4
CES201610,9343,591,brick,boekenkast,boekenkast,bookcase,use brick as bookcase,use brick as bookcase,3,4
CES201610,3825,218,brick,als boekenlegger gebruiken,boekenlegger,bookmark,use brick as bookmark,use brick as bookmark,4,2
CES201610,4239,262,brick,boekenlegger,boekenlegger,bookmark,use brick as bookmark,use brick as bookmark,4,2
CES201610,5340,310,brick,boekenlegger,boekenlegger,bookmark,use brick as bookmark,use brick as bookmark,4,2
CES201610,11878,756,brick,boekenlegger,boekenlegger,bookmark,use brick as bookmark,use brick as bookmark,4,2
CES201610,12165,771,brick,boekenlegger,boekenlegger,bookmark,use brick as bookmark,use brick as bookmark,4,2
CES201610,11385,717,brick,BOEKENOUDER,boekenouder,bookparent,use brick as bookparent,use brick as bookparent,2,4
CES201610,5470,332,brick,boekenplank van maken,boekenplank,bookshelf,use brick as bookshelf,use brick as bookshelf,3,4
CES201610,5744,366,brick,boekenplank,boekenplank,bookshelf,use brick as bookshelf,use brick as bookshelf,3,4
CES201610,6583,417,brick,boekenstandje,boekenstand,book stand,use brick as book stand,use brick as book stand,2,5
CES201610,3853,222,brick,gebruiken als boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,4037,240,brick,boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,4212,256,brick,boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,5524,335,brick,boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,7623,504,brick,boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,11311,711,brick,boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,12445,777,brick,boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,10022,642,brick,als boekhouder,boekhouder,book holder,use brick as book holder,use brick as book holder,2,5
CES201610,10907,684,brick,boekhouder,boekhouder,book holder,use brick as book holder,use brick as book holder,2,5
CES201610,7427,480,brick,boekstandaard,boekstandaard,book stand,use brick as book stand,use brick as book stand,2,5
CES201610,5917,383,brick,boeksteun,boeksteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201610,2393,121,brick,boerderij,boerderij,farm,use brick as farm,use brick as farm,2,4
CES201610,5967,388,brick,boutseren,boetseren,model,use brick as model,use brick as model,3,4
CES201610,5361,313,brick,bogen bouwen,bogen bouwen,building arches,use brick as building arches,use brick as building arches,1,5
CES201610,7890,528,brick,boodschap,boodschap,errand,use brick as errand,use brick as errand,4,3
CES201610,5479,328,brick,Iets ermee uit een boom gooien,boom gooien,throwing tree,use brick as throwing tree,use brick as throwing tree,3,3
CES201610,4351,267,brick,boomhut,boomhut,Treehouse,use brick as Treehouse,use brick as Treehouse,2,3
CES201610,5740,366,brick,boor,boor,drill,use brick as drill,use brick as drill,4,2
CES201610,8210,552,brick,boor,boor,drill,use brick as drill,use brick as drill,4,2
CES201610,3979,237,brick,boos op worden,boos,angry,use brick as angry,use brick as angry,3,2
CES201610,7029,426,brick,boos,boos,angry,use brick as angry,use brick as angry,0,0
CES201610,5379,314,brick,bord,bord,plate,use brick as plate,use brick as plate,2,4
CES201610,5805,371,brick,bord,bord,plate,use brick as plate,use brick as plate,2,4
CES201610,8141,549,brick,bord,bord,plate,use brick as plate,use brick as plate,2,4
CES201610,8694,564,brick,bord gebruiken,bord,plate,use brick as plate,use brick as plate,2,4
CES201610,11248,705,brick,als bord gebruiken,bord,plate,use brick as plate,use brick as plate,2,4
CES201610,4017,238,brick,bordje,bordje,plate,use brick as plate,use brick as plate,2,4
CES201610,3841,216,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201610,5496,331,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201610,5708,359,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201610,6459,409,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201610,9643,609,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201610,2372,117,brick,bouwbedrijf,bouwbedrijf,construction company,use brick as construction company,use brick as construction company,1,5
CES201610,5408,319,brick,bouwblok,bouwblok,building block,use brick as building block,use brick as building block,1,5
CES201610,7425,480,brick,Bouwblok,bouwblok,building block,use brick as building block,use brick as building block,1,5
CES201610,3374.3,185,brick, bouwblokje,bouwblokje,building block,use brick as building block,use brick as building block,1,5
CES201610,2339,112,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201610,2325,115,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201610,2380,116,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
