research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
CES201705,12880,811,brick,bescherming tegen kou,bescherming tegen kou,protection against cold,use brick as protection against cold,use brick as protection against cold,3,4
CES201705,14007,882,brick,om te beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201705,15038,934,brick,beschilderen,beschilderen,paint,use brick as paint,use brick as paint,3,4
CES201705,14842,914,brick,beschilderen als kunstwerk,beschilderen kunstwerk,painting artwork,use brick as painting artwork,use brick as painting artwork,3,4
CES201705,13301,845,brick,bestek,bestek,specifications,use brick as specifications,use brick as specifications,5,1
CES201705,15044,934,brick,bestippelen,bestippelen,dot,use brick as dot,use brick as dot,3,4
CES201705,13061,824,brick,bestrate,bestrate,paved,use brick as paved,use brick as paved,1,5
CES201705,13062,824,brick,bestraten,bestraten,paving,use brick as paving,use brick as paving,1,5
CES201705,14876,918,brick,beton,beton,concrete,use brick as concrete,use brick as concrete,1,4
CES201705,14188,891,brick,bierfles opener,bierfles opener,beer bottle opener,use brick as beer bottle opener,use brick as beer bottle opener,3,4
CES201705,14958,923,brick,een bit style beeld van maken,bit style beeld,bit style image,use brick as bit style image,use brick as bit style image,4,4
CES201705,16243,975,brick,bmw,BMW,BMW,use brick as BMW,use brick as BMW,0,0
CES201705,15723,960,brick,bob de boiwer,bob bouwer,bob builder,use brick as bob builder,use brick as bob builder,0,0
CES201705,15901,966,brick,bob de bouwer,bob bouwer,bob builder,use brick as bob builder,use brick as bob builder,0,0
CES201705,15506,944,brick,boeken steun,boeken steun,book support,use brick as book support,use brick as book support,2,5
CES201705,13924,877,brick,als boekenhouder,boekenhouder,book holder,use brick as book holder,use brick as book holder,2,5
CES201705,14295,893,brick,boekenkast,boekenkast,bookcase,use brick as bookcase,use brick as bookcase,1,4
CES201705,14146,888,brick,boekensteun,boekensteun,bookend,use brick as bookend,use brick as bookend,2,5
CES201705,14181,891,brick,Boekhouder,boekhouder,book holder,use brick as book holder,use brick as book holder,2,5
CES201705,14365,903,brick,boktor,boktor,longhorn beetle,use brick as longhorn beetle,use brick as longhorn beetle,0,0
CES201705,13296,845,brick,Boot,boot,boat,use brick as boat,use brick as boat,0,0
CES201705,12939.3,817,brick, bouw,bouw,build,use brick as build,use brick as build,1,5
CES201705,12942,817,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201705,13134,835,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201705,13183,836,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201705,14338,909,brick,bouw,bouw,build,use brick as build,use brick as build,1,5
CES201705,14883,918,brick,bouwbedrijf,bouwbedrijf,construction company,use brick as construction company,use brick as construction company,0,0
CES201705,14403,905,brick,bouwblokken,bouwblokken,building blocks,use brick as building blocks,use brick as building blocks,1,5
CES201705,12909,813,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,12975,819,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13077,826,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13178,841,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13330,849,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13358,856,brick,bouwen ,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13448,858,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13553,861,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13604,865,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13670,871,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13707,874,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13717,868,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13725,873,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13780,872,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,13923,877,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14110.3,885,brick, voor het bouwen van iets,bouwen,build,use brick as build,use brick as build,5,5
CES201705,14111,886,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14151,887,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14170,889,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14332,906,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14354,900,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14373.1,897,brick,bouwen,bouwen,build,use brick as build,use brick as build,0,5
CES201705,14396,898,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14532.1,904,brick,bouwen,bouwen,build,use brick as build,use brick as build,0,5
CES201705,14545,907,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14832,916,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14878,918,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14928,919,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14943,921,brick,bouwewn,bouwen,build,use brick as build,use brick as build,1,5
CES201705,14948,924,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15041,934,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15045,926,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15054,935,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15375,936,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15382,937,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15501,944,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15610,948,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15620,950,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15645.4,956,brick, bouwen,bouwen,build,use brick as build,use brick as build,0,5
CES201705,15652,958,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15656,951,brick,Iets bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15662,955,brick,bouwen ,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15674,9999,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15713,952,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15718,960,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15732,9999,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15738,964,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15827,963,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15900,966,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,16240,972,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,16257,983,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,16303,982,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,16316,980,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,16366,985,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201705,15149,933,brick,Bouwen van huizen,bouwen huizen,build houses,use brick as build houses,use brick as build houses,1,5
CES201705,15582.2,947,brick,bouwen en als verhoging gebruiken,bouwen verhoging,build elevation,use brick as build elevation,use brick as build elevation,1,5
CES201705,13265,839,brick,bouwmateriaal,bouwmateriaal,building material,use brick as building material,use brick as building material,1,5
CES201705,14884,918,brick,bouwmedewerker,bouwmedewerker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,15514,945,brick,Bouwsector,bouwsector,construction industry,use brick as construction industry,use brick as construction industry,0,0
CES201705,12912,813,brick,bouwvakker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,12977,819,brick,bouwvakker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,13135,835,brick,bouwvakker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,13148,834,brick,bouwvakker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,13394,855,brick,bouwvakker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,15513,945,brick,Bouwvakker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,15722,960,brick,bouwvaker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201705,13423,860,brick,aan bouwvakkers geven,bouwvakkers geven,construction workers give,use brick as construction workers give,use brick as construction workers give,1,5
CES201705,12976,819,brick,bouwvaller,bouwvallen,ruins,use brick as ruins,use brick as ruins,0,0
CES201705,16563,994,brick,bouwwerk,bouwwerk,building,use brick as building,use brick as building,0,0
CES201705,12869,810,brick,bouwerken,bouwwerken,buildings,use brick as buildings,use brick as buildings,1,5
CES201705,14431,899,brick,naar boven gooien,boven gooien,throw above,use brick as throw above,use brick as throw above,3,3
CES201705,16499,9999,brick,braintrain,braintrain,braintrain,use brick as braintrain,use brick as braintrain,0,0
CES201705,16088,970,brick,breekbaar,breekbaar,fragile,use brick as fragile,use brick as fragile,0,0
CES201705,13783,872,brick,breken\,breken,break,use brick as break,use brick as break,2,4
CES201705,14834,916,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201705,15711,952,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201705,15730,9999,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201705,15878,965,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201705,16292.3,984,brick, breken,breken,break,use brick as break,use brick as break,0,4
CES201705,15743,964,brick,op brood doen,brood,bread,use brick as bread,use brick as bread,5,0
CES201705,13127,842,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,5
CES201705,14296,893,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,5
CES201705,14060,884,brick,bruin,bruin,brown,use brick as brown,use brick as brown,0,0
CES201705,12930,816,brick,build a well,build a well,build well,use brick as build well,use brick as build well,1,5
CES201705,12878,810,brick,buitenmuren,buitenmuren,exterior walls,use brick as exterior walls,use brick as exterior walls,1,5
CES201705,12871,810,brick,bungalows,bungalows,bungalows,use brick as bungalows,use brick as bungalows,1,5
CES201705,14960,923,brick,en bureau,bureau,desk,use brick as desk,use brick as desk,1,4
CES201705,15010,925,brick,bureau,bureau,desk,use brick as desk,use brick as desk,1,4
CES201705,13017,820,brick,cadeau,cadeau,gift,use brick as gift,use brick as gift,3,2
CES201705,14110.1,885,brick,cadeau,cadeau,gift,use brick as gift,use brick as gift,3,2
CES201705,12870,810,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,12910,813,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,12974,819,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,13081,826,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,13121,832,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,13128,835,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,13145,834,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,13681,870,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,14062,884,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,14364,903,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,14379,897,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,14882,918,brick,sement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,14935,919,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,14938,920,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,15001,932,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,15645.8,956,brick, cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,15719,960,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,15902,966,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,16087,970,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,16253,983,brick,cement ,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,16262,977,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201705,14394,898,brick,clubhuizen ,clubhuizen,clubhouses,use brick as clubhouses,use brick as clubhouses,0,0
CES201705,15003,932,brick,complex,complex,complex,use brick as complex,use brick as complex,0,0
CES201705,13120,832,brick,constructie,constructie,construction,use brick as construction,use brick as construction,0,0
CES201705,14183,891,brick,contra gewicht,contra gewicht,counter weight,use brick as counter weight,use brick as counter weight,3,4
CES201705,13668,871,brick,Co•À_•À_•À_•À_rdineer je huishoudelijke werkjes nu eens wat beter.,coÌ¦rdineer huishoudelijke werkjes beter,coordinate household chores better,use brick as coordinate household chores better,use brick as coordinate household chores better,0,0
CES201705,13306,845,brick,dak,dak,roof,use brick as roof,use brick as roof,1,4
CES201705,15380,936,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201705,13977,880,brick,decoratie voor tuin,decoratie tuin,decoration garden,use brick as decoration garden,use brick as decoration garden,4,4
CES201705,14399,905,brick,decorstuk,decorstuk,decor piece,use brick as decor piece,use brick as decor piece,4,4
CES201705,16643,996,brick,demonstratie wapen,demonstratie wapen,demonstration weapon,use brick as demonstration weapon,use brick as demonstration weapon,4,3
CES201705,15993,971,brick,deur houder,deur houder,door holder,use brick as door holder,use brick as door holder,2,5
CES201705,15651,959,brick,gebruiken als deur open houder,deur open houder,door open holder,use brick as door open holder,use brick as door open holder,2,5
CES201705,14795,913,brick,Deur openhouden,deur openhouden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201705,14158,890,brick,deur tegen houden,deur tegen houden,stop door,use brick as stop door,use brick as stop door,2,5
CES201705,13925,877,brick,deuropener,deuropener,door opener,use brick as door opener,use brick as door opener,2,5
CES201705,13601,864,brick,als deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201705,14306,894,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201705,15507,944,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201705,13324,846,brick,dijk bouwen,dijk bouwen,build dike,use brick as build dike,use brick as build dike,1,3
CES201705,15734,9999,brick,dingen slopen,dingen slopen,demolish things,use brick as demolish things,use brick as demolish things,2,4
CES201705,14113,886,brick,dingen tegenhouden,dingen tegenhouden,holding things back,use brick as holding things back,use brick as holding things back,2,5
CES201705,14112,886,brick,dingen er op zetten,dingen zetten,put things,use brick as put things,use brick as put things,2,4
CES201705,12983,821,brick,doel paaltjes voetbal,doel paaltjes voetbal,goal posts football,use brick as goal posts football,use brick as goal posts football,4,5
CES201705,14955,922,brick,doelpaal bij voetval,doelpaal voetval,goal post footfall,use brick as goal post footfall,use brick as goal post footfall,4,5
CES201705,15735,9999,brick,domino makne,domino,domino,use brick as domino,use brick as domino,5,4
CES201705,15043,934,brick,doorboren,doorboren,pierce,use brick as pierce,use brick as pierce,4,4
CES201705,15035,930,brick,doormidden hakken,doormidden hakken,chop in half,use brick as chop in half,use brick as chop in half,2,4
CES201705,15742,964,brick,doormidden zagne,doormidden zagen,saw in half,use brick as saw in half,use brick as saw in half,3,4
CES201705,15825,963,brick,doormiddenzagen,doormidden zagen,saw in half,use brick as saw in half,use brick as saw in half,3,4
CES201705,13605,865,brick,dragen,dragen,wear,use brick as wear,use brick as wear,3,4
CES201705,14184,891,brick,dumbell,dumbell,dumbell,use brick as dumbell,use brick as dumbell,3,3
CES201705,14886,918,brick,duur,duur,duration,use brick as duration,use brick as duration,0,0
CES201705,16238,978,brick,eigen hut bouwen,eigen hut bouwen,build your own hut,use brick as build your own hut,use brick as build your own hut,1,3
CES201705,13382,850,brick,iets ergens instampen,ergens instampen,stamp somewhere,use brick as stamp somewhere,use brick as stamp somewhere,3,3
CES201705,14435,899,brick,ernaar kijken,ernaar kijken,look at it,use brick as look at it,use brick as look at it,5,4
CES201705,15058,935,brick,erop delen strijken,erop delen strijken,iron parts on it,use brick as iron parts on it,use brick as iron parts on it,4,4
CES201705,15106,927,brick,om erop te staan als ik ergens niet bij kom,erop staan ergens niet kom,insist on not coming somewhere,use brick as insist on not coming somewhere,use brick as insist on not coming somewhere,2,4
CES201705,14436,899,brick,erop tekenen,erop tekenen,draw on it,use brick as draw on it,use brick as draw on it,3,4
CES201705,15622,950,brick,eten,eten,eat,use brick as eat,use brick as eat,3,1
CES201705,13336,849,brick,10eurooo,eurooo,eurooo,use brick as eurooo,use brick as eurooo,0,0
CES201705,12899,812,brick,fabriek,fabriek,factory,use brick as factory,use brick as factory,1,5
CES201705,12911,813,brick,fabriek,fabriek,factory,use brick as factory,use brick as factory,1,5
CES201705,15473,943,brick,familie,familie,family,use brick as family,use brick as family,0,0
CES201705,12900,812,brick,flat,flat,flat,use brick as flat,use brick as flat,1,5
CES201705,13105,828,brick,flat,flat,flat,use brick as flat,use brick as flat,1,5
CES201705,15904,966,brick,flat,flat,flat,use brick as flat,use brick as flat,1,5
CES201705,14389,898,brick,flats ,flats,flats,use brick as flats,use brick as flats,1,5
CES201705,14197,892,brick,Flessenopener,flessenopener,bottle opener,use brick as bottle opener,use brick as bottle opener,3,4
CES201705,14434,899,brick,een foto van maken,foto,photo,use brick as photo,use brick as photo,4,3
CES201705,12873,810,brick,Gamma bouwstenen,gamma bouwstenen,range of building blocks,use brick as range of building blocks,use brick as range of building blocks,1,5
CES201705,13711,874,brick,garage,garage,garage,use brick as garage,use brick as garage,1,5
CES201705,13076,826,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,13119,832,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,13161,837,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,13185,836,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,13610,9999,brick,gebuw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,13677,870,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,13689,867,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,13838,876,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,14348,909,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,14359,903,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,14362,903,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,14376,897,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,14386,898,brick,gebou,gebouw,building,use brick as building,use brick as building,1,5
CES201705,14387,898,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,14518,901,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,15645.3,956,brick, gebouw ,gebouw,building,use brick as building,use brick as building,1,5
CES201705,15715,960,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,15793,969,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,16662,997,brick,Gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201705,15748,964,brick,gebouw bouwen,gebouw bouwen,building building,use brick as building building,use brick as building building,1,5
CES201705,13167,833,brick,gebouwen,gebouwen,buildings,use brick as buildings,use brick as buildings,1,5
CES201705,13176,838,brick,gebouwen,gebouwen,buildings,use brick as buildings,use brick as buildings,1,5
CES201705,14405.1,908,brick,gebouwen bouwen,gebouwen bouwen,build buildings,use brick as build buildings,use brick as build buildings,1,5
CES201705,14352,902,brick,gebruik het voor het maken van een surpise (dat ding voor 5/6 december),gebruik surprise,use surprise,use brick as use surprise,use brick to use surprise,4,3
CES201705,15376,936,brick,gebruiksvoorwerp,gebruiksvoorwerp,utensil,use brick as utensil,use brick as utensil,2,3
CES201705,14195,892,brick,Geimproviseerde fuik om vissen te vangen.,geÌømproviseerde fuik vissen vangen,catching improvised trap fish,use brick as catching improvised trap fish,use brick as catching improvised trap fish,5,2
CES201705,12914,813,brick,geld,geld,money,use brick as money,use brick as money,0,0
CES201705,15645.6,956,brick, geld verdienen,geld verdienen,make money,use brick as make money,use brick to make money,0,0
CES201705,12901,812,brick,gevangenis,gevangenis,jail,use brick as jail,use brick as jail,1,4
CES201705,13447,858,brick,geven,geven,give,use brick as give,use brick as give,2,3
