research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
CES201712,16923,1137,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17001,1142,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,16959,1145,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17054,1149,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17070,1155,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17205,1163,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17288,1174,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17243,1177,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17273,1179,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17324,1180,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17309,1181,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17296,1189,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17398,1191,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17363,1192,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17350.1,1193,brick,je kan er van alles mee bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17441,1195,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17417,1200,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17463,1201,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17391,1204,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17567,1206,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17657,1228,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,17830,1232,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,18418,1233,brick,bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,18422,1234,brick,Bouwen,bouwen,build,use brick as build,use brick as build,1,5
CES201712,16940,1143,brick,Bouwmateriaal,bouwmateriaal,building material,use brick as building material,use brick as building material,1,5
CES201712,17027,1147,brick,bouwmateriaal,bouwmateriaal,building material,use brick as building material,use brick as building material,1,5
CES201712,17422,1199,brick,Bouwsteen,bouwsteen,building block,use brick as building block,use brick as building block,1,5
CES201712,17094,1148,brick,bouwvakker,bouwvakker,construction worker,use brick as construction worker,use brick as construction worker,0,0
CES201712,17250,1177,brick,bouwvakkers,bouwvakkers,construction workers,use brick as construction workers,use brick as construction workers,0,0
CES201712,17353,1196,brick,bouwvakkers,bouwvakkers,construction workers,use brick as construction workers,use brick as construction workers,0,0
CES201712,16997,1146,brick,bowlen,bowlen,bowling,use brick as bowling,use brick as bowling,4,2
CES201712,17332,1180,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201712,17306,1183,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201712,17367,1192,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201712,17444,1195,brick,iets breken,breken,break,use brick as break,use brick as break,2,4
CES201712,17530,1216,brick,breken,breken,break,use brick as break,use brick as break,2,4
CES201712,17615,1225,brick,broodjes,broodjes,Sandwiches,use brick as Sandwiches,use brick as Sandwiches,4,1
CES201712,17377,1202,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,4
CES201712,17591,1219,brick,brug,brug,bridge,use brick as bridge,use brick as bridge,1,4
CES201712,17525.4,1211,brick, buitenoven van maken,buitenoven,outdoor oven,use brick as outdoor oven,use brick as outdoor oven,2,3
CES201712,17414,1203,brick,cadeau,cadeau,gift,use brick as gift,use brick as gift,3,3
CES201712,17597,1221,brick,cadeau doen,cadeau,gift,use brick as gift,use brick as gift,3,3
CES201712,18459,1238,brick,cadeau doen,cadeau,gift,use brick as gift,use brick as gift,3,3
CES201712,17242,1177,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201712,17354,1196,brick,sement,cement,cement,use brick as cement,use brick as cement,1,3
CES201712,17556,1213,brick,cement ,cement,cement,use brick as cement,use brick as cement,1,3
CES201712,17452,1217,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201712,17632,1225,brick,cement,cement,cement,use brick as cement,use brick as cement,1,3
CES201712,17113,1148,brick,contra gewicht,contra gewicht,counter weight,use brick as counter weight,use brick as counter weight,2,4
CES201712,16976,1138,brick,Contragewicht,contragewicht,counterweight,use brick as counterweight,use brick as counterweight,2,4
CES201712,16987,1145,brick,gebruiken als contragewicht,contragewicht,counterweight,use brick as counterweight,use brick as counterweight,2,4
CES201712,17029,1147,brick,contragewicht,contragewicht,counterweight,use brick as counterweight,use brick as counterweight,2,4
CES201712,17458,1217,brick,3D,d,d,use brick as d,use brick as d,0,0
CES201712,16970,1141,brick,dak,dak,roof,use brick as roof,use brick as roof,2,4
CES201712,17240,1177,brick,dak,dak,roof,use brick as roof,use brick as roof,2,4
CES201712,16953,1143,brick,Dam,dam,dam,use brick as dam,use brick as dam,1,5
CES201712,17159,1161,brick,dam,dam,dam,use brick as dam,use brick as dam,1,5
CES201712,17583,1219,brick,dam,dam,dam,use brick as dam,use brick as dam,1,5
CES201712,17280,1179,brick,dam bouwen,dam bouwen,build dam,use brick as build dam,use brick as build dam,1,5
CES201712,17537,1212,brick,dam bouwen,dam bouwen,build dam,use brick as build dam,use brick as build dam,1,5
CES201712,16920,1136,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201712,17184,1173,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201712,17447,1195,brick,Als decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201712,17536,1212,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201712,17626,1225,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201712,18421,1233,brick,decoratie,decoratie,decoration,use brick as decoration,use brick as decoration,3,4
CES201712,16909,1132,brick,als decoratie beschilderen,decoratie beschilderen,painting decoration,use brick as painting decoration,use brick as painting decoration,3,4
CES201712,16927,1137,brick,Decoreren,decoreren,decorate,use brick as decorate,use brick to decorate,3,4
CES201712,17403,1191,brick,decoreren,decoreren,decorate,use brick as decorate,use brick to decorate,3,4
CES201712,18465,1239,brick,deksel,deksel,lid ,use brick as lid ,use brick as lid ,4,3
CES201712,16996,1146,brick,deur mee open breken,deur open breken,break open door,use brick as break open door,use brick as break open door,2,4
CES201712,16890,1130,brick,een deur openhouden,deur openhouden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201712,17428,1199,brick,Deuropenhouder,deur openhouden,keep door open,use brick as keep door open,use brick as keep door open,2,5
CES201712,16982,1145,brick,deur openmaken,deur openmaken,open door,use brick as open door,use brick as open door,2,4
CES201712,17410,1203,brick,deur stop,deur stop,door stop,use brick as door stop,use brick as door stop,2,5
CES201712,16918,1136,brick,deur stopper,deur stopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17108,1148,brick,als deur tegenhouder,deur tegenhouder,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17274,1179,brick,deurpost,deurpost,doorpost,use brick as doorpost,use brick as doorpost,2,4
CES201712,16964,1138,brick,Deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,16963,1141,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17026,1147,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17074,1155,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17225,1169,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17338,1184,brick,Deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17481,1208,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,17552,1213,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,18427,1235,brick,deurstopper,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,18481,1241,brick,deurstop,deurstopper,door stopper,use brick as door stopper,use brick as door stopper,2,5
CES201712,16942,1143,brick,dienblad,dienblad,tray,use brick as tray,use brick as tray,3,2
CES201712,17653,1220,brick,om dingen mee glad te strijken,dingen glad strijken,smooth things out,use brick as smooth things out,use brick as smooth things out,4,3
CES201712,17293,1174,brick,dingen mee kapot slaan,dingen kapot slaan,smash things,use brick as smash things,use brick as smash things,2,4
CES201712,17490,1208,brick,op dingen leggen zodat ze niet wegwaaien,dingen leggen zodat niet wegwaaien,place things so they don't blow away,use brick as place things so they don't blow away,use brick as place things so they don't blow away,2,5
CES201712,17651,1220,brick,om dingen mee plat te drukken,dingen plat drukken,flatten things,use brick as flatten things,use brick as flatten things,2,5
CES201712,17317,1181,brick,dingen uitbeelden,dingen uitbeelden,portray things,use brick as portray things,use brick as portray things,3,3
CES201712,16878,1128,brick,domino baan maken,domino baan,domino track,use brick as domino track,use brick as domino track,3,4
CES201712,17028,1147,brick,dominosteen,dominosteen,domino,use brick as domino,use brick as domino,3,4
CES201712,18456,1238,brick,doormidden slaan,doormidden slaan,cut in half,use brick as cut in half,use brick as cut in half,2,4
CES201712,17220,1144,brick,Om dozen dicht te houden,dozen dicht houden,keep boxes closed,use brick as keep boxes closed,use brick as keep boxes closed,3,4
CES201712,16936,1139,brick,drempel,drempel,threshold,use brick as threshold,use brick as threshold,1,5
CES201712,16990,1145,brick,dronken avonturen mee beleven,dronken avonturen beleven,having drunken adventures,use brick as having drunken adventures,use brick as having drunken adventures,4,2
CES201712,17132.3,1160,brick, druk uitoefenen,druk uitoefenen,exert pressure,use brick as exert pressure,use brick as exert pressure,2,3
CES201712,18466,1240,brick,ik heb dit al eerder gezien,eerder gezien,seen before,use brick as seen before,use brick as seen before,0,0
CES201712,17097,1148,brick,egel,egel,hedgehog,use brick as hedgehog,use brick as hedgehog,4,1
CES201712,17438,1198,brick,ei op bakken,ei bakken,fry egg,use brick as fry egg,use brick as fry egg,3,3
CES201712,17667,1226,brick,op elkaar stapelen,elkaar stapelen,stack each other,use brick as stack each other,use brick as stack each other,1,5
CES201712,17321,1187,brick,elke baksteen een andere kleur en daar een 'schilderij van maken',elke baksteen kleur schilderij,any brick color painting,use brick as any brick color painting,use brick as any brick color painting,3,4
CES201712,17661,1228,brick,erop balanceren,erop balanceren,balance on it,use brick as balance on it,use brick as balance on it,2,4
CES201712,17168,1135,brick,erop gaan staan,erop gaan staan,stand on it,use brick as stand on it,use brick as stand on it,2,4
CES201712,16884,1129,brick,erop gaan zitten,erop gaan zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201712,17019,1153,brick,erop een handstand maken,erop handstand,handstand on it,use brick as handstand on it,use brick as handstand on it,2,4
CES201712,17017,1153,brick,erop staan,erop staan,insist,use brick as insist,use brick as insist,2,4
CES201712,17015,1153,brick,erop zitten,erop zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201712,17659,1228,brick,erop zitten,erop zitten,sit on it,use brick as sit on it,use brick as sit on it,2,4
CES201712,17634,1225,brick,erosie,erosie,erosion,use brick as erosion,use brick as erosion,0,0
CES201712,17613,1225,brick,eten,eten,eat,use brick as eat,use brick as eat,3,1
CES201712,17007,1153,brick,figuurtje van zagen,figuurtje zagen,saw figure,use brick as saw figure,use brick as saw figure,3,3
CES201712,17361,1194,brick,flat,flat,flat,use brick as flat,use brick as flat,1,5
CES201712,17279,1179,brick,frame,frame,frame,use brick as frame,use brick as frame,3,4
CES201712,16999,1146,brick,frisbee,frisbee,frisbee,use brick as frisbee,use brick as frisbee,4,2
CES201712,17103,1148,brick,gat in grond dempen,gat grond dempen,fill in hole in ground,use brick as fill in hole in ground,use brick as fill in hole in ground,2,3
CES201712,17419,1200,brick,kan je gebruiken om een gebiedje af te bakenen,gebiedje af bakenen,delineate area,use brick as delineate area,use brick as delineate area,2,4
CES201712,17040,1134,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201712,17099,1148,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201712,17357,1194,brick,gebouw,gebouw,building,use brick as building,use brick as building,1,5
CES201712,16907,1132,brick,andere gebouwen bouwen,gebouwen bouwen,build buildings,use brick as build buildings,use brick as build buildings,1,5
CES201712,17119,1150,brick,gebouwen bouwen,gebouwen bouwen,build buildings,use brick as build buildings,use brick as build buildings,1,5
CES201712,18464,1239,brick,ik heb dit al gedaan,gedaan,done,use brick as done,use brick as done,0,0
CES201712,17248,1177,brick,gesteente,gesteente,rock,use brick as rock,use brick as rock,1,5
CES201712,17461,1217,brick,gesteente,gesteente,rock,use brick as rock,use brick as rock,1,5
CES201712,17109,1148,brick,als gewicht,gewicht,weight,use brick as weight,use brick as weight,2,5
CES201712,17209,1163,brick,Gewicht,gewicht,weight,use brick as weight,use brick as weight,2,5
CES201712,17385,1190,brick,als gewicht,gewicht,weight,use brick as weight,use brick as weight,2,5
CES201712,17545,1223,brick,gewich,gewicht,weight,use brick as weight,use brick as weight,2,5
CES201712,17683,1231,brick,gebruiken als gewicht,gewicht,weight,use brick as weight,use brick as weight,2,5
CES201712,17412,1203,brick,gewicht om mee te gewicht heffen,gewicht gewicht heffen,lifting weight weight,use brick as lifting weight weight,use brick as lifting weight weight,3,4
CES201712,17662,1228,brick,gewicht mee heffen,gewicht heffen,lifting weight,use brick as lifting weight,use brick as lifting weight,3,4
CES201712,17491,1208,brick,gewicht voor sport,gewicht sport,weight sports,use brick as weight sports,use brick as weight sports,3,4
CES201712,17214,1154,brick,gewicht om voorwerp op zijn plek te houden,gewicht voorwerp plek houden,keep weight of object in place,use brick as keep weight of object in place,use brick as keep weight of object in place,3,4
CES201712,17427,1199,brick,Gewichten voor sporten,gewichten sporten,weight training,use brick as weight training,use brick as weight training,3,4
CES201712,16917,1136,brick,gewichtheffen,gewichtheffen,weight lifting,use brick as weight lifting,use brick as weight lifting,3,4
CES201712,17540,1212,brick,gewichtheffen,gewichtheffen,weight lifting,use brick as weight lifting,use brick as weight lifting,3,4
CES201712,17436,1210,brick,gewichtje,gewichtje,weight,use brick as weight,use brick as weight,2,5
CES201712,17624,1225,brick,gezellig,gezellig,pleasant,use brick as pleasant,use brick as pleasant,0,0
CES201712,16993,1140,brick,door glas gooien in geval van nood,glas gooien geval nood,throwing glass in case of emergency,use brick as throwing glass in case of emergency,use brick as throwing glass in case of emergency,2,4
CES201712,17073,1155,brick,goedkope bouwblokken voor je kinderen,goedkope bouwblokken kinderen,cheap building blocks for children,use brick as cheap building blocks for children,use brick for cheap building blocks for children,2,4
CES201712,17043,1134,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17161,1135,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,16924,1137,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17004,1142,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,16966,1145,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17107,1148,brick,gooien ermee,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17047,1151,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17003,1153,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17196,1158,brick,mee gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17207,1163,brick,Gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17192,1166,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17231,1172,brick,naar iemand gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17178,1173,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17291,1174,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17325,1180,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17305,1183,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17286,1185,brick,naar iemand gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17300,1189,brick,Gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17401,1191,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17365,1192,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17442,1195,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17462,1201,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17390,1204,brick,GOOIEN,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17566,1206,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17529,1216,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17650,1220,brick,om mee over te gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17593,1221,brick,om mee te gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17655,1228,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17832,1232,brick,gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,18440,1237,brick,iets om mee te gooien,gooien,throw,use brick as throw,use brick as throw,2,4
CES201712,17516,1207,brick,gooien door een ruit,gooien ruit,throw diamond,use brick as throw diamond,use brick as throw diamond,2,4
CES201712,17144,1157,brick,gootsteen,gootsteen,sink,use brick as sink,use brick as sink,2,4
CES201712,16947,1143,brick,grafkist,grafkist,coffin,use brick as coffin,use brick as coffin,2,2
CES201712,16954,1143,brick,grensrechter stopper,grensrechter stopper,linesman stopper,use brick as linesman stopper,use brick as linesman stopper,4,2
